date,open,high,low,close,volume,amount
2013-11-11,2305.940000,2325.228000,2295.003000,2315.889000000,45739457.00,42566548184.000
2013-11-12,2319.362000,2342.529000,2316.603000,2340.000000000,52687545.00,49854763423.000
2013-11-13,2325.360000,2325.563000,2287.547000,2288.116000000,59848831.00,53183050105.000
2013-11-14,2291.269000,2305.696000,2279.006000,2304.501000000,57310356.00,51945077793.000
2013-11-15,2306.549000,2377.211000,2306.549000,2350.734000000,86391771.00,83147858433.000
2013-11-18,2367.883000,2429.566000,2361.038000,2428.903000000,110034633.00,108549512988.000
2013-11-19,2427.928000,2427.928000,2405.076000,2412.163000000,78648296.00,79884936328.000
2013-11-20,2428.767000,2435.427000,2406.417000,2424.850000000,72291801.00,67741428196.000
2013-11-21,2412.451000,2415.383000,2382.878000,2409.989000000,87706677.00,82220527035.000
2013-11-22,2415.290000,2418.999000,2393.581000,2397.962000000,75000675.00,70052206585.000
2013-11-25,2385.784000,2418.853000,2380.689000,2388.629000000,66144734.00,63811265014.000
2013-11-26,2387.826000,2399.022000,2380.412000,2387.416000000,59185864.00,53334204356.000
2013-11-27,2386.362000,2422.806000,2383.780000,2414.481000000,75294088.00,70744775407.000
2013-11-28,2419.150000,2460.556000,2417.235000,2439.530000000,90660406.00,86852445384.000
2013-11-29,2442.676000,2446.395000,2432.387000,2438.944000000,61803746.00,61907374173.000
2013-12-02,2423.969000,2464.863000,2397.007000,2418.788000000,119655123.00,112921841120.000
2013-12-03,2410.693000,2448.333000,2406.663000,2442.784000000,74455752.00,72045234174.000
2013-12-04,2439.824000,2486.640000,2434.694000,2475.135000000,102650235.00,94783931336.000
2013-12-05,2476.453000,2481.747000,2460.576000,2468.197000000,77708932.00,72999931131.000
2013-12-06,2463.043000,2470.813000,2445.623000,2452.287000000,66114089.00,64843207895.000
2013-12-09,2460.028000,2468.948000,2445.940000,2450.872000000,57164884.00,57634539131.000
2013-12-10,2456.230000,2466.660000,2444.526000,2453.322000000,66941424.00,61236728790.000
2013-12-11,2440.503000,2440.503000,2400.742000,2412.763000000,68075144.00,62808851026.000
2013-12-12,2406.766000,2423.309000,2402.769000,2410.015000000,50147719.00,47481447335.000
2013-12-13,2388.659000,2416.260000,2386.246000,2406.639000000,51501196.00,47583527668.000
2013-12-16,2408.678000,2412.734000,2367.430000,2367.923000000,64581674.00,62107893611.000
2013-12-17,2369.255000,2373.286000,2351.183000,2356.376000000,48483891.00,46306075570.000
2013-12-18,2356.703000,2368.583000,2350.451000,2357.226000000,40015207.00,39675269794.000
2013-12-19,2366.205000,2370.991000,2331.194000,2332.410000000,48095680.00,45148866928.000
2013-12-20,2335.052000,2338.875000,2278.096000,2278.136000000,65204207.00,60862129503.000
2013-12-23,2283.800000,2295.765000,2259.575000,2284.602000000,45580285.00,44415342954.000
2013-12-24,2291.125000,2312.832000,2270.245000,2288.248000000,45599168.00,45173191422.000
2013-12-25,2291.748000,2305.609000,2281.600000,2305.110000000,44005326.00,41202984186.000
2013-12-26,2299.972000,2301.493000,2263.922000,2265.334000000,51497563.00,48603013700.000
2013-12-27,2268.535000,2315.182000,2264.386000,2303.478000000,53389157.00,51197946376.000
2013-12-30,2313.380000,2316.621000,2295.641000,2299.458000000,48414308.00,46156442661.000
2013-12-31,2289.010000,2333.074000,2287.117000,2330.026000000,56631070.00,57026486218.000
2014-01-02,2323.433000,2325.991000,2310.653000,2321.978000000,45194291.00,49012211124.000
2014-01-03,2311.968000,2314.836000,2280.887000,2290.779000000,59782645.00,57739709924.000
2014-01-06,2286.371000,2286.371000,2229.334000,2238.637000000,66300403.00,59979360128.000
2014-01-07,2222.306000,2246.791000,2218.647000,2238.001000000,43753103.00,42565648108.000
2014-01-08,2240.635000,2262.584000,2228.418000,2241.911000000,51348854.00,50691488898.000
2014-01-09,2236.967000,2258.894000,2220.802000,2222.221000000,55987041.00,54399491333.000
2014-01-10,2216.521000,2224.494000,2200.215000,2204.851000000,54169293.00,47572309533.000
2014-01-13,2206.996000,2222.072000,2183.597000,2193.679000000,50122772.00,46123003754.000
2014-01-14,2192.844000,2214.124000,2179.908000,2212.846000000,54049947.00,46785099888.000
2014-01-15,2210.024000,2215.903000,2193.802000,2208.941000000,48962395.00,45755914348.000
2014-01-16,2209.448000,2227.262000,2201.560000,2211.844000000,52298902.00,49842784005.000
2014-01-17,2203.821000,2205.972000,2175.876000,2178.488000000,50273155.00,46268159163.000
2014-01-20,2173.651000,2182.463000,2156.458000,2165.993000000,40560154.00,39157227541.000
2014-01-21,2168.420000,2197.923000,2168.420000,2187.410000000,40306247.00,38590992772.000
2014-01-22,2190.432000,2244.133000,2187.534000,2243.796000000,70641375.00,64803357078.000
2014-01-23,2242.245000,2248.924000,2228.057000,2231.889000000,56345951.00,55726417393.000
2014-01-24,2225.758000,2257.355000,2222.893000,2245.678000000,61167670.00,59563444873.000
2014-01-27,2233.015000,2233.231000,2211.799000,2215.919000000,70344246.00,63503992484.000
2014-01-28,2220.785000,2233.257000,2205.972000,2219.855000000,53269130.00,49408754555.000
2014-01-29,2225.711000,2233.057000,2219.928000,2227.781000000,50222717.00,48788682770.000
2014-01-30,2223.163000,2223.163000,2200.224000,2202.450000000,43632304.00,43475960839.000
2014-02-07,2187.343000,2212.498000,2177.117000,2212.483000000,50459315.00,49597106433.000
2014-02-10,2221.540000,2270.194000,2221.540000,2267.534000000,83065716.00,81103244127.000
2014-02-11,2267.735000,2296.516000,2262.599000,2285.562000000,99229829.00,92688969126.000
2014-02-12,2286.187000,2294.317000,2276.444000,2291.246000000,76592161.00,73487379679.000
2014-02-13,2288.451000,2307.474000,2278.261000,2279.554000000,96217789.00,87352124305.000
2014-02-14,2278.400000,2295.852000,2274.429000,2295.575000000,67082997.00,64613327719.000
2014-02-17,2308.791000,2315.579000,2293.552000,2311.647000000,87831666.00,86871352624.000
2014-02-18,2310.309000,2310.309000,2276.108000,2282.442000000,87049743.00,88107267954.000
2014-02-19,2280.927000,2317.420000,2274.152000,2308.656000000,99352561.00,88341900374.000
2014-02-20,2314.088000,2331.698000,2286.203000,2287.436000000,106439533.00,91771595713.000
2014-02-21,2284.030000,2287.869000,2250.652000,2264.294000000,76368993.00,69908188663.000
2014-02-24,2246.715000,2246.715000,2194.164000,2214.509000000,89215939.00,79599146389.000
2014-02-25,2216.515000,2225.209000,2150.095000,2157.909000000,93237551.00,88306571728.000
2014-02-26,2147.737000,2164.698000,2137.079000,2163.405000000,77993297.00,68640581126.000
2014-02-27,2170.810000,2180.063000,2150.135000,2154.108000000,90104296.00,81587999653.000
2014-02-28,2149.446000,2180.474000,2133.548000,2178.971000000,76668057.00,70216798972.000
2014-03-03,2173.907000,2194.224000,2167.910000,2190.370000000,82072314.00,69408739897.000
2014-03-04,2183.858000,2188.601000,2161.589000,2184.273000000,73069250.00,64691438035.000
2014-03-05,2187.352000,2189.093000,2159.595000,2163.976000000,61332015.00,55669679402.000
2014-03-06,2159.397000,2181.427000,2136.454000,2173.634000000,69093767.00,61495023657.000
2014-03-07,2170.043000,2189.390000,2161.436000,2168.358000000,64265177.00,58693177974.000
2014-03-10,2149.676000,2149.676000,2095.067000,2097.787000000,71416407.00,63086412572.000
2014-03-11,2092.608000,2118.790000,2088.729000,2108.661000000,57621243.00,53075782462.000
2014-03-12,2102.801000,2130.586000,2090.757000,2114.134000000,70069747.00,60115239174.000
2014-03-13,2119.547000,2149.436000,2115.986000,2140.333000000,69226028.00,59163094375.000
2014-03-14,2129.870000,2140.384000,2109.575000,2122.836000000,58617737.00,49805247510.000
2014-03-17,2132.793000,2143.196000,2118.953000,2143.038000000,52409445.00,47571288733.000
2014-03-18,2146.124000,2152.462000,2134.923000,2138.133000000,55354132.00,54188441365.000
2014-03-19,2131.283000,2131.283000,2101.285000,2120.870000000,59303905.00,55283943974.000
2014-03-20,2116.185000,2134.792000,2086.497000,2086.967000000,67631285.00,58951601970.000
2014-03-21,2079.871000,2163.225000,2077.759000,2158.798000000,104024807.00,83560511769.000
2014-03-24,2161.898000,2186.731000,2150.871000,2176.554000000,104491984.00,81203913733.000
2014-03-25,2170.780000,2191.491000,2164.669000,2174.440000000,86877510.00,67548473561.000
2014-03-26,2181.231000,2186.078000,2165.217000,2171.047000000,58276176.00,50116023097.000
2014-03-27,2168.344000,2186.893000,2146.916000,2155.707000000,71275132.00,62175860350.000
2014-03-28,2154.515000,2172.668000,2144.584000,2151.965000000,70086073.00,60123341093.000
2014-03-31,2156.054000,2165.254000,2134.422000,2146.305000000,55457488.00,48105020054.000
2014-04-01,2143.717000,2170.095000,2141.151000,2163.115000000,48866403.00,43659064291.000
2014-04-02,2166.067000,2182.683000,2164.008000,2180.727000000,65039257.00,56777151867.000
2014-04-03,2188.642000,2196.138000,2160.747000,2165.008000000,71536032.00,57708859685.000
2014-04-04,2157.982000,2186.154000,2155.277000,2185.472000000,47945888.00,43912624261.000
2014-04-08,2179.920000,2243.970000,2178.905000,2237.316000000,97219117.00,85692893370.000
2014-04-09,2239.791000,2246.793000,2228.994000,2238.620000000,66357268.00,61178630422.000
2014-04-10,2241.452000,2290.742000,2229.515000,2273.761000000,114545405.00,101616815025.000
2014-04-11,2269.565000,2281.105000,2261.133000,2270.666000000,90615897.00,86154853765.000
2014-04-14,2267.943000,2275.830000,2255.456000,2268.613000000,62264998.00,60254151500.000
2014-04-15,2261.411000,2261.474000,2225.685000,2229.463000000,68218130.00,62599115638.000
2014-04-16,2223.468000,2245.315000,2221.153000,2232.526000000,51678010.00,47770218198.000
2014-04-17,2238.779000,2241.622000,2221.954000,2224.803000000,48333628.00,45096433749.000
2014-04-18,2215.879000,2228.770000,2203.047000,2224.479000000,50757995.00,45709617096.000
2014-04-21,2209.942000,2231.707000,2186.755000,2187.248000000,56278280.00,51856112765.000
2014-04-22,2184.017000,2196.849000,2165.075000,2196.795000000,57094694.00,52351993061.000
2014-04-23,2191.231000,2205.594000,2187.388000,2194.668000000,47763531.00,45191150830.000
2014-04-24,2192.769000,2209.454000,2186.763000,2190.474000000,45058911.00,41927012945.000
2014-04-25,2195.815000,2201.712000,2167.640000,2167.826000000,60245383.00,52092022381.000
2014-04-28,2165.773000,2171.385000,2132.695000,2134.969000000,60485187.00,49998809829.000
2014-04-29,2134.413000,2159.379000,2131.783000,2158.470000000,48204931.00,41550353157.000
2014-04-30,2158.762000,2164.175000,2153.124000,2158.659000000,45334624.00,39493022295.000
2014-05-05,2152.590000,2161.703000,2131.232000,2156.470000000,49344073.00,41470449799.000
2014-05-06,2151.388000,2173.618000,2150.112000,2157.328000000,48086519.00,41486451628.000
2014-05-07,2151.472000,2153.723000,2136.990000,2137.316000000,44607470.00,37751019661.000
2014-05-08,2132.036000,2168.206000,2128.318000,2135.496000000,48332452.00,40729772017.000
2014-05-09,2138.840000,2141.559000,2120.595000,2133.911000000,49181135.00,40242745273.000
2014-05-12,2150.313000,2184.332000,2139.483000,2180.054000000,83472560.00,66275508636.000
2014-05-13,2180.059000,2185.046000,2167.767000,2174.852000000,64912518.00,50241276089.000
2014-05-14,2175.094000,2184.221000,2168.997000,2172.372000000,48514206.00,39214123931.000
2014-05-15,2169.278000,2171.453000,2142.338000,2144.084000000,46734032.00,38938529216.000
2014-05-16,2143.926000,2150.500000,2132.186000,2145.952000000,42253197.00,34987586802.000
2014-05-19,2139.362000,2139.362000,2105.713000,2115.143000000,42893607.00,37135950607.000
2014-05-20,2124.708000,2131.567000,2110.720000,2115.771000000,37299683.00,31576339037.000
2014-05-21,2106.762000,2136.100000,2096.514000,2135.905000000,38946042.00,32246807970.000
2014-05-22,2134.087000,2160.909000,2128.858000,2130.868000000,46252736.00,39227549718.000
2014-05-23,2130.775000,2148.583000,2128.663000,2148.414000000,37623105.00,32420020159.000
2014-05-26,2161.892000,2165.421000,2147.445000,2155.976000000,39550656.00,37788482728.000
2014-05-27,2154.395000,2160.027000,2145.752000,2147.280000000,35897171.00,32374256462.000
2014-05-28,2147.467000,2171.172000,2142.007000,2169.352000000,50056260.00,45627619375.000
2014-05-29,2171.260000,2178.092000,2154.925000,2155.164000000,44891556.00,41076912680.000
2014-05-30,2156.381000,2166.907000,2146.218000,2156.464000000,43923863.00,39769199791.000
2014-06-03,2157.640000,2168.995000,2149.291000,2149.918000000,41982954.00,37906226058.000
2014-06-04,2149.407000,2149.452000,2117.313000,2128.274000000,41817249.00,35607022812.000
2014-06-05,2126.607000,2150.930000,2123.524000,2150.602000000,36477424.00,33050774675.000
2014-06-06,2149.214000,2149.783000,2123.980000,2134.716000000,35738058.00,32415599488.000
2014-06-09,2128.225000,2153.903000,2126.665000,2134.281000000,39311060.00,35326732064.000
2014-06-10,2138.671000,2161.526000,2132.447000,2161.268000000,50507902.00,44416141206.000
2014-06-11,2156.151000,2163.610000,2152.080000,2160.766000000,42563718.00,37311080748.000
2014-06-12,2156.761000,2160.988000,2148.413000,2153.410000000,43025843.00,37252041741.000
2014-06-13,2150.987000,2183.645000,2150.569000,2176.242000000,59252876.00,51765511450.000
2014-06-16,2176.438000,2196.343000,2174.277000,2191.855000000,63296875.00,56904298384.000
2014-06-17,2185.681000,2185.681000,2168.445000,2169.674000000,49933665.00,46244977817.000
2014-06-18,2169.252000,2172.549000,2158.497000,2160.239000000,49463897.00,42538095511.000
2014-06-19,2161.426000,2166.407000,2119.498000,2126.907000000,53162645.00,46029744918.000
2014-06-20,2124.963000,2137.034000,2120.807000,2136.729000000,42393719.00,35425712925.000
2014-06-23,2137.926000,2147.227000,2132.454000,2134.110000000,41179258.00,37112428752.000
2014-06-24,2131.686000,2145.213000,2130.292000,2144.821000000,40164356.00,38778505304.000
2014-06-25,2141.726000,2141.726000,2126.035000,2133.371000000,37666100.00,33809315524.000
2014-06-26,2135.156000,2151.114000,2134.891000,2149.076000000,44351166.00,40601836632.000
2014-06-27,2146.374000,2159.526000,2138.927000,2150.258000000,52722896.00,45525673947.000
2014-06-30,2152.306000,2168.221000,2152.306000,2165.118000000,54304188.00,50277570814.000
2014-07-01,2169.199000,2171.150000,2157.133000,2164.559000000,53323100.00,49936284309.000
2014-07-02,2163.998000,2171.510000,2155.609000,2170.867000000,59685501.00,53273658927.000
2014-07-03,2169.003000,2184.964000,2164.843000,2180.192000000,63690690.00,56024939299.000
2014-07-04,2180.445000,2183.798000,2174.073000,2178.695000000,52851106.00,47990033413.000
2014-07-07,2178.546000,2186.202000,2171.083000,2176.289000000,50242334.00,47663876919.000
2014-07-08,2174.828000,2180.778000,2163.359000,2180.473000000,50743599.00,46017266874.000
2014-07-09,2178.135000,2178.510000,2148.260000,2148.710000000,62022046.00,58980248398.000
2014-07-10,2146.601000,2151.774000,2139.522000,2142.847000000,55732497.00,50931668887.000
2014-07-11,2136.317000,2154.735000,2134.795000,2148.009000000,61374274.00,51551825645.000
2014-07-14,2149.542000,2171.902000,2145.278000,2171.758000000,66158863.00,60467088864.000
2014-07-15,2170.089000,2176.272000,2165.206000,2174.976000000,71815694.00,64304875149.000
2014-07-16,2172.824000,2183.248000,2166.774000,2170.868000000,81560230.00,61126054498.000
2014-07-17,2166.831000,2166.932000,2147.084000,2157.068000000,59453568.00,46354646289.000
2014-07-18,2147.663000,2176.325000,2145.446000,2164.144000000,65473295.00,53758919136.000
2014-07-21,2164.223000,2171.940000,2158.955000,2166.295000000,54172260.00,47731629577.000
2014-07-22,2162.436000,2197.592000,2162.236000,2192.698000000,78542583.00,66806114430.000
2014-07-23,2191.394000,2210.282000,2190.555000,2197.833000000,84213872.00,69177998063.000
2014-07-24,2199.833000,2239.815000,2199.833000,2237.015000000,119435534.00,99964367602.000
2014-07-25,2243.067000,2260.890000,2239.066000,2260.454000000,98972838.00,81994560081.000
2014-07-28,2272.383000,2331.472000,2272.383000,2323.897000000,179869333.00,145277424291.000
2014-07-29,2326.038000,2342.770000,2316.217000,2331.369000000,134269641.00,112176546316.000
2014-07-30,2324.690000,2339.038000,2316.058000,2322.011000000,123022832.00,103362308865.000
2014-07-31,2321.967000,2350.551000,2316.585000,2350.251000000,110987769.00,93135566963.000
2014-08-01,2341.227000,2371.500000,2328.966000,2329.402000000,126317390.00,106125190266.000
2014-08-04,2336.630000,2375.620000,2332.138000,2375.620000000,116713754.00,101301888277.000
2014-08-05,2376.797000,2380.774000,2353.795000,2369.353000000,111861789.00,97906971246.000
2014-08-06,2358.206000,2371.667000,2334.334000,2363.221000000,116341829.00,96681298733.000
2014-08-07,2363.608000,2369.204000,2326.268000,2327.457000000,116729210.00,94254453994.000
2014-08-08,2329.184000,2339.270000,2319.288000,2331.134000000,86739694.00,72605666133.000
2014-08-11,2338.008000,2367.004000,2337.014000,2365.349000000,91601171.00,82973900360.000
2014-08-12,2361.170000,2361.170000,2344.716000,2357.052000000,91822608.00,82973769642.000
2014-08-13,2358.459000,2370.513000,2335.694000,2358.901000000,110447789.00,94185266458.000
2014-08-14,2357.198000,2363.180000,2334.080000,2335.945000000,97969493.00,84251435869.000
2014-08-15,2337.985000,2366.902000,2333.123000,2360.635000000,93592546.00,81888217001.000
2014-08-18,2366.272000,2379.804000,2361.197000,2374.562000000,104509554.00,90148909855.000
2014-08-19,2378.886000,2379.474000,2358.965000,2374.768000000,115850020.00,102742759960.000
2014-08-20,2371.649000,2375.475000,2360.837000,2366.140000000,101288088.00,91374802730.000
2014-08-21,2365.731000,2367.460000,2333.299000,2354.244000000,100690211.00,92192063269.000
2014-08-22,2352.316000,2368.457000,2350.986000,2365.364000000,89823938.00,85642463757.000
2014-08-25,2367.019000,2367.606000,2338.455000,2342.863000000,97373717.00,85182493960.000
2014-08-26,2339.600000,2350.391000,2317.184000,2324.092000000,93844222.00,83135033150.000
2014-08-27,2323.790000,2336.737000,2322.885000,2327.595000000,67676221.00,62448675179.000
2014-08-28,2328.059000,2336.363000,2309.639000,2311.278000000,70490655.00,66195966855.000
2014-08-29,2317.304000,2338.774000,2313.262000,2338.287000000,63211423.00,58359967752.000
2014-09-01,2340.925000,2355.552000,2338.530000,2355.317000000,77320870.00,73362240553.000
2014-09-02,2359.862000,2387.655000,2349.949000,2386.460000000,114436733.00,106925790139.000
2014-09-03,2389.694000,2414.260000,2389.679000,2408.838000000,129734204.00,123629189433.000
2014-09-04,2411.934000,2427.297000,2404.082000,2426.224000000,111272298.00,108294703239.000
2014-09-05,2433.174000,2450.634000,2427.987000,2449.259000000,133551764.00,123349320057.000
2014-09-09,2452.227000,2454.893000,2437.078000,2445.224000000,118194344.00,107795213548.000
2014-09-10,2435.593000,2437.081000,2422.646000,2432.433000000,109175517.00,97472682969.000
2014-09-11,2430.678000,2461.473000,2417.269000,2423.454000000,132982583.00,127203381658.000
2014-09-12,2418.752000,2438.358000,2412.622000,2438.358000000,109160170.00,96625765409.000
2014-09-15,2433.001000,2439.254000,2418.959000,2437.189000000,122247159.00,112507690398.000
2014-09-16,2440.339000,2442.924000,2386.980000,2388.765000000,186742791.00,147250169859.000
2014-09-17,2395.361000,2405.371000,2379.091000,2401.326000000,125269028.00,98039470145.000
2014-09-18,2396.379000,2414.946000,2389.622000,2408.664000000,115926376.00,92105332013.000
2014-09-19,2409.313000,2430.149000,2402.313000,2425.211000000,101813577.00,88221038707.000
2014-09-22,2419.326000,2419.326000,2374.108000,2378.920000000,102240870.00,88958056522.000
2014-09-23,2379.521000,2402.482000,2379.521000,2399.462000000,84033341.00,75463683722.000
2014-09-24,2391.419000,2443.978000,2387.070000,2441.864000000,142713530.00,120389934642.000
2014-09-25,2453.423000,2462.668000,2429.587000,2436.965000000,138661891.00,119612625726.000
2014-09-26,2430.808000,2439.649000,2420.499000,2437.201000000,100299494.00,87757377938.000
2014-09-29,2443.910000,2453.665000,2435.611000,2447.799000000,123401727.00,111463779824.000
2014-09-30,2452.166000,2454.885000,2444.204000,2450.988000000,115804229.00,101906558841.000
2014-10-08,2460.870000,2478.383000,2445.268000,2478.383000000,121953604.00,116500107810.000
2014-10-09,2480.197000,2488.113000,2461.112000,2481.955000000,137923920.00,120752628433.000
2014-10-10,2472.096000,2482.136000,2457.684000,2466.789000000,147634307.00,121924973049.000
2014-10-13,2457.412000,2460.389000,2430.546000,2454.946000000,131593362.00,112784478808.000
2014-10-14,2451.094000,2467.904000,2436.336000,2446.562000000,127393705.00,106356643094.000
2014-10-15,2444.538000,2465.498000,2431.188000,2463.874000000,135801882.00,114837290107.000
2014-10-16,2448.968000,2480.300000,2441.822000,2444.395000000,158166603.00,128340525473.000
2014-10-17,2443.222000,2456.105000,2410.401000,2441.732000000,132759988.00,112685625525.000
2014-10-20,2448.453000,2456.621000,2441.896000,2454.711000000,91435401.00,84843604900.000
2014-10-21,2453.406000,2459.255000,2432.552000,2433.391000000,96241912.00,86622201933.000
2014-10-22,2434.886000,2447.467000,2417.562000,2418.641000000,88656193.00,82251744245.000
2014-10-23,2415.440000,2424.662000,2392.532000,2395.936000000,103491839.00,86045452830.000
2014-10-24,2397.848000,2404.993000,2385.725000,2390.706000000,74974869.00,65601225156.000
2014-10-27,2377.542000,2377.542000,2361.680000,2368.832000000,73862447.00,65956480803.000
2014-10-28,2373.155000,2416.766000,2373.155000,2416.653000000,101523055.00,90529903107.000
2014-10-29,2423.813000,2461.268000,2415.703000,2451.384000000,158584062.00,134541723619.000
2014-10-30,2450.361000,2474.376000,2443.759000,2468.925000000,189626353.00,139157358014.000
2014-10-31,2473.501000,2512.189000,2466.504000,2508.325000000,239172412.00,181604617039.000
2014-11-03,2515.824000,2524.172000,2502.060000,2512.548000000,205801228.00,151406835108.000
2014-11-04,2511.036000,2517.460000,2498.605000,2513.172000000,218247005.00,155291882550.000
2014-11-05,2516.870000,2519.399000,2499.228000,2503.448000000,190491862.00,146130895120.000
2014-11-06,2505.167000,2510.985000,2482.983000,2506.067000000,149651117.00,118839203631.000
2014-11-07,2508.765000,2541.549000,2489.419000,2502.153000000,208760911.00,176868665325.000
2014-11-10,2529.830000,2565.730000,2514.710000,2565.730000000,226599735.00,187612569248.000
2014-11-11,2578.438000,2602.373000,2532.572000,2558.612000000,323711656.00,265840509803.000
2014-11-12,2545.403000,2594.318000,2539.601000,2594.318000000,184686261.00,157847382809.000
2014-11-13,2597.389000,2607.519000,2567.463000,2579.750000000,219815615.00,192985452900.000
2014-11-14,2569.211000,2581.932000,2557.666000,2581.093000000,165049965.00,145409933865.000
2014-11-17,2613.513000,2614.086000,2565.943000,2567.101000000,158478095.00,147724645089.000
2014-11-18,2565.273000,2570.211000,2534.927000,2541.416000000,142941356.00,124246649435.000
2014-11-19,2538.233000,2550.500000,2531.318000,2537.223000000,122146974.00,113031721938.000
2014-11-20,2528.780000,2545.473000,2522.836000,2537.099000000,106149864.00,98145538650.000
2014-11-21,2537.538000,2585.362000,2530.032000,2583.455000000,151028139.00,143750813260.000
2014-11-24,2614.160000,2667.671000,2602.944000,2649.258000000,279839720.00,264974912281.000
2014-11-25,2650.085000,2686.063000,2643.843000,2685.561000000,222611699.00,206879208489.000
2014-11-26,2695.263000,2723.360000,2690.310000,2723.018000000,243962485.00,239333899163.000
2014-11-27,2737.030000,2754.490000,2718.704000,2754.490000000,265464730.00,261164877169.000
2014-11-28,2753.925000,2809.543000,2740.374000,2808.819000000,375323662.00,330256023242.000
2014-12-01,2825.611000,2855.332000,2808.653000,2819.812000000,365487417.00,338833084229.000
2014-12-02,2807.338000,2944.506000,2804.293000,2923.940000000,361465322.00,341185189116.000
2014-12-03,2936.124000,3028.225000,2912.246000,2967.549000000,466156685.00,464857500377.000
2014-12-04,2975.403000,3104.890000,2968.876000,3104.351000000,426812928.00,433875560243.000
2014-12-05,3143.968000,3195.798000,3011.936000,3124.885000000,524881260.00,554362904944.000
2014-12-08,3108.272000,3270.881000,3075.700000,3252.881000000,484462344.00,515773683037.000
2014-12-09,3233.097000,3387.827000,3074.516000,3106.913000000,632874567.00,702150099247.000
2014-12-10,3120.212000,3229.047000,3058.191000,3221.546000000,425018708.00,477300103105.000
2014-12-11,3185.161000,3254.424000,3158.443000,3183.012000000,367091691.00,392944833604.000
2014-12-12,3182.923000,3239.447000,3167.928000,3193.227000000,301065325.00,337817436996.000
2014-12-15,3176.829000,3226.221000,3143.297000,3217.228000000,290193834.00,326668040798.000
2014-12-16,3221.358000,3303.402000,3207.688000,3303.402000000,358123847.00,425665729151.000
2014-12-17,3325.820000,3368.194000,3275.736000,3360.598000000,448140770.00,527748937956.000
2014-12-18,3359.090000,3393.711000,3322.229000,3345.927000000,355970207.00,416260448852.000
2014-12-19,3345.629000,3397.183000,3280.916000,3383.167000000,411211590.00,435516864940.000
2014-12-22,3396.251000,3455.207000,3357.661000,3394.481000000,549801671.00,537021101759.000
2014-12-23,3358.798000,3431.779000,3316.913000,3324.924000000,369736093.00,377227774057.000
2014-12-24,3332.146000,3340.357000,3188.495000,3230.385000000,317449587.00,339475799573.000
2014-12-25,3254.480000,3335.779000,3226.322000,3335.419000000,309799547.00,330128939928.000
2014-12-26,3343.640000,3453.338000,3335.012000,3445.839000000,384614124.00,438838427110.000
2014-12-29,3502.183000,3524.280000,3405.836000,3455.455000000,425015037.00,505004508391.000
2014-12-30,3450.814000,3491.826000,3422.174000,3457.554000000,328233873.00,394607772399.000
2014-12-31,3462.389000,3542.340000,3452.498000,3533.705000000,345934760.00,403710888146.000
2015-01-05,3566.089000,3669.042000,3551.510000,3641.541000000,451198098.00,519849817448.000
2015-01-06,3608.428000,3683.226000,3587.231000,3641.059000000,420962185.00,498529588258.000
2015-01-07,3620.924000,3671.190000,3601.698000,3643.790000000,320191232.00,398731720502.000
2015-01-08,3650.073000,3659.945000,3552.100000,3559.259000000,295003045.00,355831967325.000
2015-01-09,3547.574000,3689.753000,3536.395000,3546.723000000,349982672.00,430210592272.000
2015-01-12,3531.515000,3560.527000,3461.322000,3513.576000000,266567175.00,334257133083.000
2015-01-13,3506.451000,3550.158000,3494.768000,3514.040000000,187153965.00,250796676069.000
2015-01-14,3522.907000,3547.242000,3471.560000,3502.423000000,196012510.00,241285837533.000
2015-01-15,3501.719000,3604.121000,3482.270000,3604.121000000,237812338.00,303445351108.000
2015-01-16,3616.248000,3662.158000,3601.258000,3635.146000000,282681614.00,355568710742.000
2015-01-19,3414.013000,3497.252000,3330.981000,3355.155000000,329505275.00,366017532103.000
2015-01-20,3336.793000,3419.204000,3325.681000,3396.222000000,297843232.00,381917903845.000
2015-01-21,3420.491000,3557.794000,3409.430000,3548.885000000,337928210.00,425433704264.000
2015-01-22,3551.052000,3576.756000,3520.053000,3567.613000000,268853599.00,345026040998.000
2015-01-23,3582.088000,3627.806000,3548.626000,3571.732000000,280172172.00,361835546416.000
2015-01-26,3580.118000,3611.617000,3559.376000,3607.985000000,239766203.00,309585710088.000
2015-01-27,3614.038000,3616.258000,3510.017000,3574.931000000,287669179.00,357548249621.000
2015-01-28,3547.239000,3583.312000,3512.393000,3525.323000000,216220214.00,278749164896.000
2015-01-29,3474.915000,3505.582000,3453.901000,3481.798000000,211618860.00,251897926442.000
2015-01-30,3496.885000,3514.217000,3431.936000,3434.390000000,196479157.00,237420793858.000
2015-02-02,3360.193000,3407.256000,3347.085000,3353.960000000,195183699.00,224837769887.000
2015-02-03,3388.602000,3441.709000,3360.717000,3437.445000000,192846096.00,241100023193.000
2015-02-04,3446.144000,3476.817000,3399.565000,3401.768000000,191304349.00,244034297155.000
2015-02-05,3487.951000,3487.951000,3366.862000,3366.946000000,250430609.00,311523669172.000
2015-02-06,3352.330000,3374.051000,3285.935000,3312.420000000,192664186.00,221433183351.000
2015-02-09,3305.734000,3376.526000,3298.597000,3345.921000000,172353820.00,220766525021.000
2015-02-10,3345.077000,3407.180000,3339.548000,3406.943000000,159309088.00,199120680699.000
2015-02-11,3415.977000,3445.655000,3412.136000,3434.124000000,144613772.00,185979219656.000
